<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
DKKSEK,D,19840102,000000,0.8095,0.8095,0.8095,0.8095,0,0
DKKSEK,D,19840109,000000,0.8086,0.8086,0.8086,0.8086,0,0
DKKSEK,D,19840116,000000,0.8007,0.8007,0.8007,0.8007,0,0
DKKSEK,D,19840123,000000,0.8054,0.8054,0.8054,0.8054,0,0
DKKSEK,D,19840130,000000,0.798,0.798,0.798,0.798,0,0
DKKSEK,D,19840206,000000,0.8003,0.8003,0.8003,0.8003,0,0
DKKSEK,D,19840213,000000,0.8101,0.8101,0.8101,0.8101,0,0
DKKSEK,D,19840220,000000,0.8127,0.8127,0.8127,0.8127,0,0
DKKSEK,D,19840301,000000,0.8136,0.8136,0.8136,0.8136,0,0
DKKSEK,D,19840305,000000,0.8151,0.8151,0.8151,0.8151,0,0
DKKSEK,D,19840312,000000,0.8193,0.8193,0.8193,0.8193,0,0
DKKSEK,D,19840319,000000,0.8181,0.8181,0.8181,0.8181,0,0
DKKSEK,D,19840326,000000,0.8114,0.8114,0.8114,0.8114,0,0
DKKSEK,D,19840402,000000,0.8102,0.8102,0.8102,0.8102,0,0
DKKSEK,D,19840409,000000,0.8055,0.8055,0.8055,0.8055,0,0
DKKSEK,D,19840416,000000,0.8088,0.8088,0.8088,0.8088,0,0
DKKSEK,D,19840424,000000,0.8087,0.8087,0.8087,0.8087,0,0
DKKSEK,D,19840502,000000,0.8037,0.8037,0.8037,0.8037,0,0
DKKSEK,D,19840507,000000,0.8025,0.8025,0.8025,0.8025,0,0
DKKSEK,D,19840514,000000,0.8003,0.8003,0.8003,0.8003,0,0
DKKSEK,D,19840521,000000,0.8051,0.8051,0.8051,0.8051,0,0
DKKSEK,D,19840528,000000,0.8022,0.8022,0.8022,0.8022,0,0
DKKSEK,D,19840604,000000,0.8042,0.8042,0.8042,0.8042,0,0
DKKSEK,D,19840611,000000,0.8126,0.8126,0.8126,0.8126,0,0
DKKSEK,D,19840618,000000,0.8085,0.8085,0.8085,0.8085,0,0
DKKSEK,D,19840625,000000,0.8042,0.8042,0.8042,0.8042,0,0
DKKSEK,D,19840702,000000,0.806,0.806,0.806,0.806,0,0
DKKSEK,D,19840709,000000,0.7988,0.7988,0.7988,0.7988,0,0
DKKSEK,D,19840716,000000,0.7993,0.7993,0.7993,0.7993,0,0
DKKSEK,D,19840723,000000,0.7988,0.7988,0.7988,0.7988,0,0
DKKSEK,D,19840730,000000,0.7939,0.7939,0.7939,0.7939,0,0
DKKSEK,D,19840806,000000,0.7933,0.7933,0.7933,0.7933,0,0
DKKSEK,D,19840813,000000,0.7932,0.7932,0.7932,0.7932,0,0
DKKSEK,D,19840820,000000,0.7957,0.7957,0.7957,0.7957,0,0
DKKSEK,D,19840827,000000,0.7951,0.7951,0.7951,0.7951,0,0
DKKSEK,D,19840901,000000,0.7954,0.7954,0.7954,0.7954,0,0
DKKSEK,D,19840910,000000,0.7904,0.7904,0.7904,0.7904,0,0
DKKSEK,D,19840917,000000,0.7839,0.7839,0.7839,0.7839,0,0
DKKSEK,D,19840924,000000,0.7784,0.7784,0.7784,0.7784,0,0
DKKSEK,D,19841001,000000,0.7814,0.7814,0.7814,0.7814,0,0
DKKSEK,D,19841008,000000,0.7817,0.7817,0.7817,0.7817,0,0
DKKSEK,D,19841015,000000,0.7821,0.7821,0.7821,0.7821,0,0
DKKSEK,D,19841022,000000,0.7771,0.7771,0.7771,0.7771,0,0
DKKSEK,D,19841029,000000,0.7854,0.7854,0.7854,0.7854,0,0
DKKSEK,D,19841105,000000,0.7868,0.7868,0.7868,0.7868,0,0
DKKSEK,D,19841112,000000,0.7956,0.7956,0.7956,0.7956,0,0
DKKSEK,D,19841119,000000,0.7974,0.7974,0.7974,0.7974,0,0
DKKSEK,D,19841126,000000,0.7937,0.7937,0.7937,0.7937,0,0
DKKSEK,D,19841201,000000,0.7928,0.7928,0.7928,0.7928,0,0
DKKSEK,D,19841210,000000,0.7908,0.7908,0.7908,0.7908,0,0
DKKSEK,D,19841217,000000,0.795,0.795,0.795,0.795,0,0
DKKSEK,D,19841224,000000,0.7978,0.7978,0.7978,0.7978,0,0
DKKSEK,D,19850101,000000,0.7969,0.7969,0.7969,0.7969,0,0
DKKSEK,D,19850107,000000,0.7966,0.7966,0.7966,0.7966,0,0
DKKSEK,D,19850114,000000,0.8026,0.8026,0.8026,0.8026,0,0
DKKSEK,D,19850121,000000,0.8013,0.8013,0.8013,0.8013,0,0
DKKSEK,D,19850128,000000,0.8029,0.8029,0.8029,0.8029,0,0
DKKSEK,D,19850204,000000,0.801,0.801,0.801,0.801,0,0
DKKSEK,D,19850211,000000,0.7965,0.7965,0.7965,0.7965,0,0
DKKSEK,D,19850218,000000,0.7926,0.7926,0.7926,0.7926,0,0
DKKSEK,D,19850225,000000,0.7885,0.7885,0.7885,0.7885,0,0
DKKSEK,D,19850304,000000,0.7985,0.7985,0.7985,0.7985,0,0
DKKSEK,D,19850311,000000,0.7882,0.7882,0.7882,0.7882,0,0
DKKSEK,D,19850318,000000,0.7993,0.7993,0.7993,0.7993,0,0
DKKSEK,D,19850325,000000,0.7969,0.7969,0.7969,0.7969,0,0
DKKSEK,D,19850329,000000,0.8045,0.8045,0.8045,0.8045,0,0
DKKSEK,D,19850401,000000,0.8057,0.8057,0.8057,0.8057,0,0
DKKSEK,D,19850409,000000,0.8085,0.8085,0.8085,0.8085,0,0
DKKSEK,D,19850415,000000,0.8082,0.8082,0.8082,0.8082,0,0
DKKSEK,D,19850422,000000,0.8155,0.8155,0.8155,0.8155,0,0
DKKSEK,D,19850429,000000,0.8121,0.8121,0.8121,0.8121,0,0
DKKSEK,D,19850506,000000,0.8063,0.8063,0.8063,0.8063,0,0
DKKSEK,D,19850513,000000,0.7988,0.7988,0.7988,0.7988,0,0
DKKSEK,D,19850520,000000,0.8057,0.8057,0.8057,0.8057,0,0
DKKSEK,D,19850527,000000,0.8088,0.8088,0.8088,0.8088,0,0
DKKSEK,D,19850601,000000,0.8047,0.8047,0.8047,0.8047,0,0
DKKSEK,D,19850610,000000,0.8079,0.8079,0.8079,0.8079,0,0
DKKSEK,D,19850617,000000,0.8051,0.8051,0.8051,0.8051,0,0
DKKSEK,D,19850624,000000,0.8079,0.8079,0.8079,0.8079,0,0
DKKSEK,D,19850701,000000,0.8028,0.8028,0.8028,0.8028,0,0
DKKSEK,D,19850708,000000,0.8027,0.8027,0.8027,0.8027,0,0
DKKSEK,D,19850715,000000,0.8034,0.8034,0.8034,0.8034,0,0
