TICKER,PER,DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL,OPENINT
^_PL20,D,2018-01-03,000000,1005.69,1005.69,1002.45,1002.45,20899426,0
^_PL20,D,2019-01-02,000000,890.02,902.72,878.66,902.13,15359797,0
^_PL20,D,2020-01-02,000000,836.6,860.69,836.6,860.69,21369888,0
^_PL20,D,2021-01-04,000000,766.93,776.95,766.36,772.47,28112890,0
^_PL20,D,2022-01-03,000000,884.93,896.5,884.93,889.46,19199478,0
^_PL20,D,2023-01-02,000000,720.7,728.37,719.17,722.07,5343204,0
^_PL20,D,2024-01-02,000000,910.22,912.66,888.41,892.54,13876876,0
^_PL20,D,2025-01-02,000000,843.67,854.02,842.54,852.13,13837766,0
