<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
^_USNM,D,20160216,000000,833.46,835.37,833.46,835.37,69634617,0
^_USNM,D,20160217,000000,838.96,848.24,838.96,848.24,68263582,0
^_USNM,D,20160218,000000,848.99,848.99,848.14,848.14,64118433,0
^_USNM,D,20160219,000000,849,849,845.8,845.8,65392448,0
^_USNM,D,20160222,000000,851.78,853.42,851.78,853.42,65156979,0
^_USNM,D,20160223,000000,854.91,854.91,850.22,850.22,74397841,0
^_USNM,D,20160224,000000,851.58,852.53,851.58,852.53,78829649,0
^_USNM,D,20160225,000000,853.87,860.12,853.87,860.12,58415827,0
^_USNM,D,20160226,000000,860.97,862.48,860.97,862.48,64261815,0
^_USNM,D,20160229,000000,864.11,864.11,863.88,863.88,74224951,0
^_USNM,D,20160301,000000,868.33,869.17,868.33,869.17,73271411,0
^_USNM,D,20160302,000000,869.13,881.45,869.13,881.45,59902907,0
^_USNM,D,20160303,000000,884.59,891.56,884.59,891.56,79992555,0
^_USNM,D,20160304,000000,900.39,903,900.39,903,104483298,0
^_USNM,D,20160307,000000,909.81,920.08,909.81,920.08,92563544,0
^_USNM,D,20160308,000000,925.3,925.3,909.89,909.89,87131200,0
^_USNM,D,20160309,000000,915.26,918.05,915.26,918.05,70294210,0
^_USNM,D,20160310,000000,920.09,920.09,913.89,913.89,69948278,0
^_USNM,D,20160311,000000,918.24,920.15,918.24,920.15,72142799,0
^_USNM,D,20160314,000000,921.57,921.57,920.22,920.22,65887280,0
^_USNM,D,20160315,000000,916.78,916.78,909.52,909.52,56460133,0
^_USNM,D,20160316,000000,910.31,919.54,910.31,919.54,67850440,0
^_USNM,D,20160317,000000,923.42,927.21,923.42,927.21,76163912,0
^_USNM,D,20160318,000000,930.61,930.61,924.73,924.73,135394102,0
^_USNM,D,20160321,000000,926.01,926.93,926.01,926.93,53164539,0
^_USNM,D,20160322,000000,930.08,930.08,925.58,925.58,59499587,0
^_USNM,D,20160323,000000,921.37,921.37,910.05,910.05,67740591,0
^_USNM,D,20160324,000000,907.41,910.15,907.41,910.15,51561351,0
^_USNM,D,20160328,000000,912.73,912.73,908.27,908.27,44296701,0
^_USNM,D,20160329,000000,907.71,913.15,907.71,913.15,57072872,0
^_USNM,D,20160330,000000,917.85,917.85,916.95,916.95,62222167,0
^_USNM,D,20160331,000000,920.14,920.14,913.91,913.91,66345102,0
^_USNM,D,20160401,000000,913.42,916.56,913.42,916.56,63814855,0
^_USNM,D,20160404,000000,917.69,917.69,917.55,917.55,60710871,0
^_USNM,D,20160405,000000,916.32,916.32,916.09,916.09,57526386,0
^_USNM,D,20160406,000000,919.42,921.77,919.42,921.77,70481455,0
^_USNM,D,20160407,000000,924.1,924.1,921.06,921.06,68091988,0
^_USNM,D,20160408,000000,926.92,929.79,926.92,929.79,63802733,0
^_USNM,D,20160411,000000,935.39,937.71,935.39,937.71,107795430,0
^_USNM,D,20160412,000000,940.87,950.13,940.87,950.13,82172027,0
^_USNM,D,20160413,000000,950.94,952.27,950.94,952.27,79836255,0
^_USNM,D,20160414,000000,953.56,953.56,950.77,950.77,62641351,0
^_USNM,D,20160415,000000,951.02,951.02,950.54,950.54,68784439,0
^_USNM,D,20160418,000000,949.64,955.57,949.64,955.57,86408324,0
^_USNM,D,20160419,000000,963.72,967.07,963.72,967.07,95754792,0
^_USNM,D,20160420,000000,969.43,969.43,968.81,968.81,93860224,0
^_USNM,D,20160421,000000,971.78,971.78,966.64,966.64,98968006,0
^_USNM,D,20160422,000000,969.23,969.23,966.62,966.62,76584227,0
^_USNM,D,20160425,000000,968.23,968.23,963.91,963.91,68213914,0
^_USNM,D,20160426,000000,967.59,971.51,967.59,971.51,71928514,0
^_USNM,D,20160427,000000,972.4,973.96,972.4,973.96,68821879,0
^_USNM,D,20160428,000000,976.16,977.85,976.16,977.85,84731622,0
^_USNM,D,20160429,000000,983.75,983.75,983.58,983.58,93479697,0
^_USNM,D,20160502,000000,988.75,988.75,983.45,983.45,84514090,0
^_USNM,D,20160503,000000,982.48,982.48,974.05,974.05,78110336,0
^_USNM,D,20160504,000000,972.57,972.57,968.91,968.91,103316039,0
^_USNM,D,20160505,000000,974.56,974.56,964.37,964.37,125541113,0
^_USNM,D,20160506,000000,962.84,964.09,962.84,964.09,91541021,0
^_USNM,D,20160509,000000,962.99,962.99,957.04,957.04,76608820,0
^_USNM,D,20160510,000000,957.51,960.35,957.51,960.35,60769225,0
^_USNM,D,20160511,000000,960.26,960.26,957.01,957.01,70867078,0
^_USNM,D,20160512,000000,962.17,962.17,949,949,83104865,0
^_USNM,D,20160513,000000,951.21,951.23,951.21,951.23,75777392,0
^_USNM,D,20160516,000000,953.24,953.24,952.52,952.52,93522035,0
